dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
-0.0121377,0.218478,1.06961e-08
-0.0194203,0.220906,7.45379e-07
-0.0194203,0.225761,0
0.0072826,0.235471,0
0.00485507,0.237898,2.964e-09
0.0267029,0.288877,0
0.0072826,0.257319,5.19941e-09
0.0291304,0.293732,2.89163e-09
-0.0801086,0.138369,0.000798568
-0.0534057,0.160217,0.000158558
-0.0509782,0.138369,7.36595e-06
-0.0412681,0.225761,3.30718e-06
-0.0145652,0.252464,3.11599e-09
-0.0121377,0.262174,2.96424e-09
-0.0169927,0.264601,0
0.0145652,0.303442,2.89541e-09
0.0121377,0.293732,7.66832e-06
-0.0825362,0.128659,0.00142786
-0.0631159,0.15779,6.06613e-05
-0.0606884,0.165072,3.83885e-05
-0.0606883,0.179638,2.6629e-05
-0.0485507,0.20634,6.00816e-06
-0.0412681,0.218478,4.92693e-06
-0.0339855,0.298587,0
-0.0412681,0.223333,4.46555e-06
-0.0267029,0.276739,2.85862e-09
-0.0291304,0.271884,2.82408e-09
-0.0121377,0.276739,0
-0.0072826,0.291304,0
-0.0072826,0.303442,0
-0.0873912,0.152935,0.0011937
-0.0825362,0.191775,0.000270877
-0.0703985,0.17721,3.35361e-05
-0.0801086,0.172355,2.28474e-05
-0.0752536,0.218478,2.74042e-06
-0.0606884,0.223333,2.52992e-06
-0.0461231,0.264601,0
-0.0388405,0.274311,0
-0.0485507,0.276739,0
-0.0339855,0.313152,0
-0.0242753,0.327717,0
-0.0267029,0.327717,0
-0.0946738,0.135942,0.0013012
-0.0801086,0.194203,0.000258298
-0.0752536,0.17721,2.0012e-05
-0.0873912,0.182065,9.40984e-06
-0.0703985,0.225761,5.10003e-07
-0.072826,0.208768,1.05322e-06
-0.067971,0.220906,1.94806e-07
-0.0534057,0.281594,0
-0.0558333,0.271884,0
-0.0606884,0.284021,0
-0.0631159,0.320434,0
-0.0534057,0.318007,0
-0.0946738,0.0995289,0.000673995
-0.0825362,0.145652,0.000182234
-0.0971014,0.172355,4.07795e-06
-0.0825362,0.237898,1.35709e-08
-0.0873912,0.20634,1.05504e-08
-0.0825362,0.237898,0
-0.0752536,0.267029,0
-0.072826,0.281594,0
-0.072826,0.310724,0
-0.0752536,0.330145,0
-0.0971014,0.14808,0.0014801
-0.0971014,0.17721,1.96794e-05
-0.0898188,0.179638,1.03563e-05
-0.0946738,0.242753,0
-0.0922463,0.220906,0
-0.0898188,0.237898,0
-0.0922463,0.284021,0
-0.0946738,0.284021,7.32315e-10
-0.0946738,0.284021,0
-0.0898188,0.330145,0
-0.101956,0.332572,0.000158606
-0.0849637,0.330145,0
-0.0995289,0.14808,0.000537729
-0.109239,0.150507,4.6112e-08
-0.106811,0.182065,3.72775e-09
-0.104384,0.211195,0
-0.104384,0.228188,0
-0.106811,0.301014,0
-0.109239,0.281594,0
-0.111667,0.271884,0
-0.118949,0.322862,0
-0.109239,0.332572,0
-0.111667,0.327717,0
-0.101956,0.135942,0.000642676
-0.121377,0.184493,4.12675e-07
-0.118949,0.182065,3.35408e-08
-0.114094,0.17721,2.29223e-08
-0.114094,0.220906,0
-0.111667,0.233043,0
-0.116522,0.228188,0
-0.131087,0.281594,0
-0.131087,0.288877,0
-0.131087,0.281594,0
-0.126232,0.335,0
-0.140797,0.342282,0
-0.140797,0.332572,6.18022e-05
-0.116522,0.150507,0.000106924
-0.118949,0.104384,0.000103797
-0.126232,0.199058,8.54297e-07
-0.123804,0.172355,2.30391e-07
-0.140797,0.235471,1.40926e-09
-0.135942,0.223333,0
-0.145652,0.274311,0
-0.143225,0.286449,0
-0.143225,0.281594,0
-0.155362,0.34471,0
-0.152935,0.337427,0
-0.15779,0.335,2.68951e-05
-0.118949,0.0849637,6.29342e-05
-0.133514,0.208768,0
-0.135942,0.191775,3.62182e-07
-0.133514,0.179638,4.38534e-07
-0.14808,0.242753,0
-0.143225,0.216051,0
-0.128659,0.208768,0
-0.143225,0.267029,0
-0.150507,0.279166,0
-0.152935,0.271884,0
-0.218478,0.34471,7.45226e-10
-0.203913,0.335,0
-0.191775,0.320434,8.43106e-05
-0.106811,0.140797,0.000308838
-0.111667,0.133514,0.000213723
-0.109239,0.131087,1.51345e-06
-0.172355,0.174782,2.63002e-07
