dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
-0.0121377,0.218478,8.23226e-08
-0.0194203,0.220906,1.00612e-07
-0.0194203,0.225761,1.34769e-08
0.0072826,0.235471,1.42954e-08
0.00485507,0.237898,4.53415e-08
0.0267029,0.288877,7.49939e-10
0.0072826,0.257319,0
0.0291304,0.293732,0
-0.0801086,0.138369,0.000495987
-0.0534057,0.160217,0.000246641
-0.0509782,0.138369,1.00334e-07
-0.0412681,0.225761,4.92432e-08
-0.0145652,0.252464,1.44479e-08
-0.0121377,0.262174,4.53296e-09
-0.0169927,0.264601,0
0.0145652,0.303442,1.49526e-09
0.0121377,0.293732,1.88105e-07
-0.0825362,0.128659,0.00063852
-0.0631159,0.15779,0.0010196
-0.0606884,0.165072,0.000937786
-0.0606883,0.179638,0.000981749
-0.0485507,0.20634,5.59812e-08
-0.0412681,0.218478,6.03737e-08
-0.0339855,0.298587,0
-0.0412681,0.223333,4.51747e-08
-0.0267029,0.276739,0
-0.0291304,0.271884,0
-0.0121377,0.276739,0
-0.0072826,0.291304,0
-0.0072826,0.303442,0
-0.0873912,0.152935,0.000602226
-0.0825362,0.191775,0.000911478
-0.0703985,0.17721,0.00231269
-0.0801086,0.172355,0.00194695
-0.0752536,0.218478,2.41297e-07
-0.0606884,0.223333,3.4201e-07
-0.0461231,0.264601,7.47785e-10
-0.0388405,0.274311,0
-0.0485507,0.276739,0
-0.0339855,0.313152,0
-0.0242753,0.327717,0
-0.0267029,0.327717,0
-0.0946738,0.135942,0.00102611
-0.0801086,0.194203,0.00145658
-0.0752536,0.17721,0.00119179
-0.0873912,0.182065,0.000528532
-0.0703985,0.225761,3.89924e-08
-0.072826,0.208768,1.51497e-07
-0.067971,0.220906,0
-0.0534057,0.281594,7.75541e-10
-0.0558333,0.271884,1.60161e-09
-0.0606884,0.284021,0
-0.0631159,0.320434,0
-0.0534057,0.318007,0
-0.0946738,0.0995289,0.000317008
-0.0825362,0.145652,0.000549085
-0.0971014,0.172355,0.000181627
-0.0825362,0.237898,1.27809e-07
-0.0873912,0.20634,2.8135e-08
-0.0825362,0.237898,0
-0.0752536,0.267029,0
-0.072826,0.281594,0
-0.072826,0.310724,0
-0.0752536,0.330145,0
-0.0971014,0.14808,9.30278e-07
-0.0971014,0.17721,0.00117056
-0.0898188,0.179638,0.000580346
-0.0946738,0.242753,3.24608e-08
-0.0922463,0.220906,3.15231e-08
-0.0898188,0.237898,1.45676e-09
-0.0922463,0.284021,0
-0.0946738,0.284021,0
-0.0946738,0.284021,0
-0.0898188,0.330145,0
-0.101956,0.332572,0.000130717
-0.0849637,0.330145,0
-0.0995289,0.14808,0.000109423
-0.109239,0.150507,6.67924e-05
-0.106811,0.182065,2.04681e-05
-0.104384,0.211195,1.37981e-08
-0.104384,0.228188,3.41822e-08
-0.106811,0.301014,0
-0.109239,0.281594,0
-0.111667,0.271884,0
-0.118949,0.322862,0
-0.109239,0.332572,0
-0.111667,0.327717,0
-0.101956,0.135942,0.000299009
-0.121377,0.184493,6.75934e-06
-0.118949,0.182065,7.30476e-06
-0.114094,0.17721,7.64926e-06
-0.114094,0.220906,2.32594e-08
-0.111667,0.233043,1.29179e-08
-0.116522,0.228188,1.17485e-08
-0.131087,0.281594,0
-0.131087,0.288877,0
-0.131087,0.281594,0
-0.126232,0.335,0
-0.140797,0.342282,0
-0.140797,0.332572,5.65316e-06
-0.116522,0.150507,1.44454e-06
-0.118949,0.104384,1.0047e-05
-0.126232,0.199058,4.38413e-06
-0.123804,0.172355,1.88916e-06
-0.140797,0.235471,2.0804e-08
-0.135942,0.223333,5.6489e-09
-0.145652,0.274311,0
-0.143225,0.286449,0
-0.143225,0.281594,0
-0.155362,0.34471,0
-0.152935,0.337427,0
-0.15779,0.335,0
-0.118949,0.0849637,9.07428e-07
-0.133514,0.208768,8.21851e-08
-0.135942,0.191775,1.75051e-07
-0.133514,0.179638,1.15291e-06
-0.14808,0.242753,7.92966e-09
-0.143225,0.216051,3.84919e-08
-0.128659,0.208768,8.62801e-09
-0.143225,0.267029,0
-0.150507,0.279166,0
-0.152935,0.271884,0
-0.218478,0.34471,0
-0.203913,0.335,0
-0.191775,0.320434,8.32473e-05
-0.106811,0.140797,4.10351e-08
-0.111667,0.133514,1.53343e-09
-0.109239,0.131087,1.13789e-06
-0.172355,0.174782,0
-0.14808,0.213623,2.28946e-08
-0.160217,0.223333,3.09055e-09
-0.135942,0.218478,0
-0.165072,0.259746,0
-0.172355,0.269456,0
-0.19663,0.313152,0
-0.189348,0.315579,0
-0.182065,0.313152,0
-0.150507,0.143225,2.78537e-08
-0.14808,0.169927,1.40436e-08
-0.150507,0.1675,2.98771e-08
-0.1675,0.225761,7.14463e-10
-0.1675,0.20634,1.50218e-09
-0.201485,0.254891,0
-0.172355,0.220906,7.67795e-10
-0.189348,0.247608,0
-0.194203,0.267029,0
-0.218478,0.303442,0
-0.216051,0.305869,0
-0.216051,0.308297,1.01625e-05
-0.133514,0.0898188,6.45049e-09
-0.15779,0.145652,0
-0.184493,0.20634,0
-0.182065,0.208768,0
-0.20634,0.242753,0
-0.184493,0.208768,0
-0.237898,0.284021,0
-0.213623,0.250036,0
-0.240326,0.305869,0
-0.240326,0.303442,0
-0.131087,0.138369,1.559e-08
-0.128659,0.101956,9.08961e-09
-0.128659,0.118949,3.73945e-08
-0.169927,0.165072,3.3087e-09
-0.165072,0.162645,0
-0.191775,0.184493,0
-0.191775,0.19663,0
-0.228188,0.262174,0
-0.216051,0.250036,1.46571e-09
-0.218478,0.254891,1.47211e-09
-0.218478,0.296159,0
-0.257319,0.293732,0
-0.252464,0.286449,0
-0.0922463,0.189348,6.15334e-08
-0.169927,0.1675,7.51923e-10
-0.174782,0.160217,0
-0.172355,0.155362,0
-0.199058,0.194203,0
-0.203913,0.194203,1.48563e-09
-0.235471,0.240326,0
-0.230616,0.233043,0
-0.235471,0.225761,0
-0.274311,0.267029,0
-0.271884,0.274311,0
-0.269456,0.269456,0
-0.138369,0.114094,0
-0.174782,0.145652,1.42784e-09
-0.220906,0.19663,0
-0.213623,0.18692,0
-0.216051,0.18692,0
-0.252464,0.220906,0
-0.250036,0.223333,0
-0.247608,0.225761,0
-0.281594,0.276739,0
-0.279166,0.259746,0
-0.14808,0.0825362,2.12997e-09
-0.274311,0.250036,0.000306712
-0.140797,0.123804,2.22399e-09
-0.140797,0.140797,2.51146e-08
-0.143225,0.143225,1.91948e-08
-0.162645,0.145652,0
-0.152935,0.143225,1.43295e-08
-0.264601,0.1675,0
-0.247608,0.179638,0
-0.235471,0.18692,0
-0.254891,0.211195,0
-0.279166,0.259746,0
