dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
-0.0121377,0.218478,1.90918e-08
-0.0194203,0.220906,1.46574e-08
-0.0194203,0.225761,0
0.0072826,0.235471,1.42007e-09
0.00485507,0.237898,0
0.0267029,0.288877,1.39149e-09
0.0072826,0.257319,7.29882e-10
0.0291304,0.293732,1.41284e-09
-0.0801086,0.138369,6.13706e-07
-0.0534057,0.160217,8.73084e-07
-0.0509782,0.138369,7.91156e-10
-0.0412681,0.225761,1.86862e-09
-0.0145652,0.252464,1.49289e-09
-0.0121377,0.262174,7.24158e-10
-0.0169927,0.264601,2.79717e-09
0.0145652,0.303442,2.09455e-09
0.0121377,0.293732,1.08756e-05
-0.0825362,0.128659,7.19006e-07
-0.0631159,0.15779,1.76486e-06
-0.0606884,0.165072,1.71475e-06
-0.0606883,0.179638,1.61659e-06
-0.0485507,0.20634,0
-0.0412681,0.218478,0
-0.0339855,0.298587,2.99048e-09
-0.0412681,0.223333,1.75174e-09
-0.0267029,0.276739,2.77159e-09
-0.0291304,0.271884,2.04295e-09
-0.0121377,0.276739,1.37213e-09
-0.0072826,0.291304,6.91215e-10
-0.0072826,0.303442,1.35364e-09
-0.0873912,0.152935,6.91512e-07
-0.0825362,0.191775,9.13698e-07
-0.0703985,0.17721,2.1875e-06
-0.0801086,0.172355,6.14729e-07
-0.0752536,0.218478,6.73492e-09
-0.0606884,0.223333,6.08004e-09
-0.0461231,0.264601,1.38749e-09
-0.0388405,0.274311,3.70546e-09
-0.0485507,0.276739,5.13717e-09
-0.0339855,0.313152,5.56786e-09
-0.0242753,0.327717,2.01977e-09
-0.0267029,0.327717,1.49593e-09
-0.0946738,0.135942,8.15705e-07
-0.0801086,0.194203,1.33362e-06
-0.0752536,0.17721,1.65425e-07
-0.0873912,0.182065,2.06682e-08
-0.0703985,0.225761,1.6306e-09
-0.072826,0.208768,4.21254e-09
-0.067971,0.220906,2.77857e-09
-0.0534057,0.281594,2.93499e-09
-0.0558333,0.271884,5.30036e-09
-0.0606884,0.284021,4.78081e-09
-0.0631159,0.320434,4.94827e-09
-0.0534057,0.318007,4.32861e-09
-0.0946738,0.0995289,3.35805e-07
-0.0825362,0.145652,2.54962e-07
-0.0971014,0.172355,0
-0.0825362,0.237898,7.54604e-09
-0.0873912,0.20634,5.00975e-09
-0.0825362,0.237898,4.2808e-09
-0.0752536,0.267029,5.43839e-09
-0.072826,0.281594,6.22425e-09
-0.072826,0.310724,4.33324e-09
-0.0752536,0.330145,5.70131e-09
-0.0971014,0.14808,0
-0.0971014,0.17721,7.31416e-08
-0.0898188,0.179638,2.70378e-08
-0.0946738,0.242753,6.76335e-09
-0.0922463,0.220906,5.76772e-09
-0.0898188,0.237898,6.38072e-09
-0.0922463,0.284021,5.09664e-09
-0.0946738,0.284021,6.48331e-09
-0.0946738,0.284021,5.09838e-09
-0.0898188,0.330145,7.40705e-09
-0.101956,0.332572,9.20871e-08
-0.0849637,0.330145,7.01771e-09
-0.0995289,0.14808,5.28881e-08
-0.109239,0.150507,0
-0.106811,0.182065,0
-0.104384,0.211195,7.48097e-09
-0.104384,0.228188,6.27963e-09
-0.106811,0.301014,7.71389e-09
-0.109239,0.281594,7.27846e-09
-0.111667,0.271884,1.08526e-08
-0.118949,0.322862,1.00853e-08
-0.109239,0.332572,1.04846e-08
-0.111667,0.327717,8.0893e-09
-0.101956,0.135942,7.31481e-08
-0.121377,0.184493,8.34461e-09
-0.118949,0.182065,4.68005e-09
-0.114094,0.17721,9.48152e-09
-0.114094,0.220906,7.90686e-09
-0.111667,0.233043,6.33478e-09
-0.116522,0.228188,7.24358e-09
-0.131087,0.281594,9.76354e-09
-0.131087,0.288877,1.09917e-08
-0.131087,0.281594,7.63104e-09
-0.126232,0.335,6.62096e-09
-0.140797,0.342282,7.38525e-09
-0.140797,0.332572,7.72036e-09
-0.116522,0.150507,6.14692e-09
-0.118949,0.104384,7.15641e-09
-0.126232,0.199058,1.33006e-08
-0.123804,0.172355,8.17328e-09
-0.140797,0.235471,1.14251e-08
-0.135942,0.223333,1.23793e-08
-0.145652,0.274311,9.97554e-09
-0.143225,0.286449,9.44136e-09
-0.143225,0.281594,1.02098e-08
-0.155362,0.34471,1.12234e-08
-0.152935,0.337427,1.07435e-08
-0.15779,0.335,1.25387e-08
-0.118949,0.0849637,1.18012e-08
-0.133514,0.208768,1.28385e-08
-0.135942,0.191775,1.02954e-08
-0.133514,0.179638,1.1101e-08
-0.14808,0.242753,1.11185e-08
-0.143225,0.216051,1.26139e-08
-0.128659,0.208768,1.35697e-08
-0.143225,0.267029,1.24283e-08
-0.150507,0.279166,1.34478e-08
-0.152935,0.271884,7.58286e-09
-0.218478,0.34471,1.32731e-08
-0.203913,0.335,1.11593e-08
-0.191775,0.320434,4.12085e-08
-0.106811,0.140797,1.04305e-08
-0.111667,0.133514,8.72684e-09
-0.109239,0.131087,1.05941e-08
-0.172355,0.174782,1.04387e-08
-0.14808,0.213623,1.15219e-08
-0.160217,0.223333,1.11017e-08
-0.135942,0.218478,1.22403e-08
-0.165072,0.259746,1.14835e-08
-0.172355,0.269456,1.64658e-08
-0.19663,0.313152,1.29086e-08
-0.189348,0.315579,1.66914e-08
-0.182065,0.313152,1.20668e-08
-0.150507,0.143225,1.90154e-08
-0.14808,0.169927,1.20937e-08
-0.150507,0.1675,1.34197e-08
-0.1675,0.225761,1.73596e-08
-0.1675,0.20634,1.2994e-08
-0.201485,0.254891,1.7282e-08
-0.172355,0.220906,1.52118e-08
-0.189348,0.247608,1.67641e-08
-0.194203,0.267029,1.87618e-08
-0.218478,0.303442,1.85264e-08
-0.216051,0.305869,2.20874e-08
-0.216051,0.308297,1.74449e-08
-0.133514,0.0898188,1.88567e-08
-0.15779,0.145652,1.83498e-08
-0.184493,0.20634,1.84473e-08
-0.182065,0.208768,2.36244e-08
-0.20634,0.242753,2.27145e-08
-0.184493,0.208768,2.03489e-08
-0.237898,0.284021,2.06431e-08
-0.213623,0.250036,2.19759e-08
-0.240326,0.305869,2.00433e-08
-0.240326,0.303442,2.08248e-08
-0.131087,0.138369,2.03641e-08
-0.128659,0.101956,1.80072e-08
-0.128659,0.118949,1.57294e-08
-0.169927,0.165072,2.20246e-08
-0.165072,0.162645,1.87009e-08
-0.191775,0.184493,2.24646e-08
-0.191775,0.19663,2.49008e-08
-0.228188,0.262174,2.0513e-08
-0.216051,0.250036,2.42148e-08
-0.218478,0.254891,2.72883e-08
-0.218478,0.296159,2.16295e-08
-0.257319,0.293732,2.31344e-08
-0.252464,0.286449,2.68757e-08
-0.0922463,0.189348,2.44062e-08
-0.169927,0.1675,2.72306e-08
-0.174782,0.160217,2.27294e-08
-0.172355,0.155362,2.55988e-08
-0.199058,0.194203,2.81575e-08
-0.203913,0.194203,2.41898e-08
-0.235471,0.240326,2.60986e-08
-0.230616,0.233043,2.60872e-08
-0.235471,0.225761,2.93394e-08
-0.274311,0.267029,2.18215e-08
-0.271884,0.274311,2.34531e-08
-0.269456,0.269456,2.19048e-08
-0.138369,0.114094,3.09328e-08
-0.174782,0.145652,3.1419e-08
-0.220906,0.19663,2.58457e-08
-0.213623,0.18692,2.85686e-08
-0.216051,0.18692,3.00158e-08
-0.252464,0.220906,2.78988e-08
-0.250036,0.223333,2.37766e-08
-0.247608,0.225761,3.00079e-08
-0.281594,0.276739,2.56369e-08
-0.279166,0.259746,2.67128e-08
-0.14808,0.0825362,2.59428e-08
-0.274311,0.250036,1.88922e-07
-0.140797,0.123804,2.708e-08
-0.140797,0.140797,2.45946e-08
-0.143225,0.143225,2.70954e-08
-0.162645,0.145652,2.48053e-08
-0.152935,0.143225,2.64847e-08
-0.264601,0.1675,3.10615e-08
-0.247608,0.179638,2.68906e-08
-0.235471,0.18692,2.72953e-08
-0.254891,0.211195,3.02357e-08
-0.279166,0.259746,2.8741e-08
-0.257319,0.211195,2.49359e-08
-0.298587,0.262174,2.46281e-08
-0.298587,0.257319,2.64386e-08
-0.150507,0.116522,3.15683e-08
-0.182065,0.14808,2.96468e-08
-0.150507,0.118949,1.64785e-08
-0.184493,0.145652,3.15998e-08
-0.235471,0.174782,2.59148e-08
-0.237898,0.1675,2.74598e-08
-0.233043,0.172355,2.36779e-08
-0.271884,0.199058,2.52167e-08
-0.269456,0.194203,2.60189e-08
-0.318007,0.216051,2.40266e-08
-0.315579,0.230616,2.7144e-08
-0.315579,0.225761,2.50719e-08
-0.14808,0.116522,5.51675e-09
-0.194203,0.133514,2.7053e-08
-0.242753,0.15779,2.53695e-08
-0.250036,0.14808,2.70411e-08
-0.293732,0.174782,2.62036e-08
-0.228188,0.155362,2.37287e-08
-0.284021,0.184493,2.46774e-08
-0.286449,0.184493,2.93551e-08
-0.32529,0.211195,2.76167e-08
-0.322862,0.208768,2.22215e-08
-0.126232,0.131087,2.28242e-08
-0.199058,0.128659,2.21175e-08
-0.150507,0.104384,1.58781e-08
-0.194203,0.131087,2.62295e-08
-0.225761,0.133514,2.2558e-08
-0.242753,0.145652,2.46835e-08
-0.286449,0.165072,3.10812e-08
-0.242753,0.152935,2.66054e-08
-0.286449,0.165072,2.73363e-08
-0.335,0.172355,2.39837e-08
-0.330145,0.182065,2.60115e-08
-0.332572,0.182065,2.80727e-08
-0.0922463,0.0752536,3.11277e-08
-0.14808,0.0971014,2.13527e-08
-0.14808,0.0971014,2.25376e-08
-0.194203,0.118949,3.2442e-08
-0.199058,0.114094,3.00627e-08
-0.252464,0.145652,2.48258e-08
-0.247608,0.143225,2.8746e-08
-0.242753,0.128659,2.72585e-08
-0.301014,0.160217,2.39042e-08
-0.298587,0.14808,2.44725e-08
-0.339855,0.155362,2.25802e-08
-0.342282,0.160217,2.60116e-08
-0.34471,0.179638,2.55124e-08
-0.160217,0.101956,2.25921e-08
-0.155362,0.0849637,2.26745e-08
-0.199058,0.114094,2.57622e-08
-0.201485,0.116522,2.27892e-08
-0.203913,0.116522,2.84902e-08
-0.247608,0.121377,2.77163e-08
-0.247608,0.128659,2.43861e-08
-0.250036,0.126232,2.05969e-08
-0.252464,0.133514,2.0117e-08
-0.269456,0.133514,2.73483e-08
-0.342282,0.150507,2.78969e-08
-0.342282,0.150507,2.35049e-08
-0.342282,0.143225,2.87186e-08
-0.126232,0.131087,2.19144e-08
-0.145652,0.0825362,1.61016e-08
-0.15779,0.101956,1.12892e-08
-0.201485,0.0995289,1.90599e-08
-0.201485,0.0995289,2.48647e-08
-0.203913,0.106811,1.99793e-08
-0.201485,0.114094,2.34478e-08
-0.216051,0.109239,2.12745e-08
-0.235471,0.106811,2.57077e-08
-0.34471,0.109239,4.96077e-08
-0.332572,0.111667,3.41649e-08
-0.320434,0.133514,2.55908e-08
-0.349565,0.128659,2.59289e-08
-0.349565,0.131087,2.36792e-08
-0.0922463,0.0825362,2.28947e-08
-0.15779,0.0922463,2.61702e-08
-0.213623,0.0946738,2.49668e-08
-0.203913,0.0922463,2.65047e-08
-0.240326,0.0946738,2.27211e-08
-0.257319,0.0971014,1.90517e-08
-0.318007,0.101956,2.99697e-08
-0.303442,0.0995289,2.56536e-08
-0.303442,0.0971014,2.9469e-08
-0.366558,0.0995289,4.184e-08
-0.351992,0.106811,3.33689e-08
-0.35442,0.106811,4.39201e-08
-0.118949,0.0971014,1.43709e-08
-0.162645,0.0971014,4.15738e-09
-0.15779,0.0898188,2.56134e-08
-0.20634,0.0801086,2.14683e-08
