dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
0.218478,-0.276739,1.393e-08
-0.116522,-0.0558333,1.67788e-06
0.0315579,0.0145652,0.000354856
0.118949,-0.0436956,0
0.201485,-0.233043,2.46409e-08
0.111667,-0.036413,0
0.228188,-0.264601,1.90678e-05
0.111667,-0.0412681,0
0.189348,-0.101956,0
0.230616,-0.128659,0
0.143225,-0.0825362,4.94741e-09
0.191775,-0.0995289,0
0.235471,-0.128659,0
-0.123804,-0.067971,0
0.233043,-0.131087,0
0.271884,-0.162645,0
0.276739,-0.160217,0
0.310724,-0.18692,2.51022e-08
0.318007,-0.18692,4.5469e-08
0.0995289,-0.0121377,7.40969e-07
0.111667,-0.0072826,7.79432e-07
-0.131087,-0.0752536,0
0.0946738,0,1.16751e-06
0.0898188,0.0242753,2.44224e-06
0.201485,-0.0145652,4.80918e-09
0.223333,-0.0315579,1.56543e-09
0.318007,-0.0655434,1.99446e-08
0.330145,-0.0631159,3.03977e-08
0.269456,-0.0485507,1.11138e-08
0.267029,-0.0485507,2.41079e-08
0.0849637,0.0169927,6.88578e-06
0.361703,-0.067971,3.15071e-08
0.106811,0.0242753,2.55585e-06
0.111667,0.0291304,5.01498e-06
0.116522,0.0218478,7.56376e-06
-0.135942,-0.0752536,1.65759e-08
0.19663,0.0339855,2.20422e-06
0.194203,0.0315579,2.26866e-06
0.305869,0.0291304,2.1329e-07
0.211195,0.0315579,3.17929e-07
0.118949,0.0267029,2.18868e-06
-0.211195,-0.0971014,2.33883e-08
0.301014,0.0315579,2.23325e-07
0.0655434,0.0291304,0.000236181
0.293732,0.036413,2.37779e-07
0.315579,0.0412681,3.07853e-08
0.388405,0.0436956,0.000166752
0.131087,0.0461231,4.54234e-06
0.067971,0.0291304,0.000214631
0.131087,0.0534057,1.11067e-05
0.247608,0.0995289,2.2389e-07
0.131087,0.0655434,1.3196e-06
0.322862,0.14808,4.16262e-08
-0.225761,-0.116522,8.85474e-08
0.320434,0.160217,4.27467e-08
0.223333,0.101956,7.20802e-08
0.235471,0.116522,5.08768e-08
0.330145,0.165072,0.000197898
0.067971,0.0412681,0.000122654
0.0752536,0.104384,4.66477e-05
0.101956,0.0873912,5.21197e-08
0.140797,0.111667,4.6242e-08
0.155362,0.155362,3.55742e-07
0.0898188,0.0752536,3.29104e-05
0.0946738,0.0801086,3.0617e-05
0.14808,0.118949,2.90524e-07
0.162645,0.155362,1.55153e-07
0.220906,0.20634,1.12162e-07
0.288877,0.240326,4.44175e-08
0.296159,0.267029,3.78196e-08
-0.301014,-0.140797,9.84671e-08
0.0485507,0.0655434,0.000377418
0.0582608,0.106811,4.23855e-05
0.0631159,0.0971014,1.42223e-06
0.230616,0.218478,1.35708e-07
0.067971,0.106811,3.85293e-06
0.072826,0.101956,1.45479e-06
0.0825362,0.14808,9.62182e-07
-0.313152,-0.15779,6.83904e-08
0.123804,0.194203,4.35226e-08
0.150507,0.269456,4.0754e-08
0.138369,0.298587,2.63035e-08
0.109239,0.203913,1.04384e-07
0.131087,0.242753,3.69316e-08
0.155362,0.284021,3.34396e-08
0.18692,0.332572,3.27452e-08
0.0534057,0.118949,0.000170001
0.0388405,0.101956,8.24253e-05
-0.398116,-0.17721,5.44749e-08
0.0412681,0.223333,2.57902e-07
0.0412681,0.067971,6.7564e-05
0.0412681,0.165072,2.18754e-06
0.0388405,0.145652,1.46613e-06
0.0509782,0.271884,4.26362e-08
0.0534057,0.257319,2.46116e-08
0.0461231,0.213623,3.23549e-08
0.0558333,0.310724,3.78252e-08
-0.00971014,0.0849637,0.00244059
0.0534057,0.308297,3.79903e-08
0.00971014,0.0898188,1.07936e-06
0.00242753,0.111667,0.00143831
0.0582608,0.349565,5.69915e-08
0.0242753,-0.0703985,8.49712e-05
0.0072826,0.138369,1.79714e-06
-0.00242753,0.155362,1.06968e-07
-0.0291304,0.254891,3.50753e-08
-0.0388405,0.259746,3.75896e-08
-0.0315579,0.213623,6.95409e-08
0.0315579,0.0121377,0.000313385
-0.0582608,0.301014,2.79084e-08
-0.0631159,0.303442,3.21509e-08
-0.00242753,-0.0145652,1.6656e-05
-0.0509782,0.361703,2.17434e-08
-0.0267029,-0.0242753,9.43706e-05
-0.0194203,0.0655434,0.000955041
-0.00971014,0.0655434,0.000861977
-0.0922463,0.140797,1.78604e-07
-0.0703985,0.160217,1.96001e-07
-0.140797,0.247608,2.16866e-08
-0.067971,0.179638,4.53143e-08
-0.0752536,0.138369,2.16675e-06
-0.138369,0.228188,2.17376e-08
8.91832e-19,-0.0145652,2.65325e-05
-0.131087,0.262174,2.58467e-08
-0.179638,0.279166,2.32627e-08
-0.00485507,0.0485507,0.00240411
-0.072826,0.0582608,1.32297e-05
-0.0631159,0.0631159,5.33572e-06
-0.0873912,0.0995289,2.46206e-07
-0.0946738,0.0922463,5.32723e-06
-0.15779,0.15779,1.61714e-07
-0.213623,0.179638,6.54228e-08
-0.145652,0.128659,3.39867e-07
-0.0849637,-0.0267029,2.86358e-06
-0.138369,0.160217,2.57444e-07
-0.267029,0.213623,3.8296e-08
-0.259746,0.211195,2.75578e-08
-0.189348,0.067971,9.28756e-09
-0.101956,0.0509782,7.30887e-06
-0.0145652,0.0291304,9.81738e-06
-0.106811,0.0606884,4.45959e-06
-0.0946738,0.0315579,1.27742e-05
-0.184493,0.067971,0
-0.211195,0.0873912,2.07541e-07
-0.0825362,-0.0267029,2.80929e-06
-0.201485,0.0801086,8.53643e-08
-0.269456,0.0922463,4.08692e-08
-0.264601,0.0825362,3.22599e-08
-0.271884,0.114094,3.48294e-08
-0.0558333,6.83738e-18,1.32832e-05
-0.0388405,0.00242753,9.04183e-06
-0.0339855,0.00242753,8.9538e-06
-0.298587,0.111667,2.79474e-06
-0.0582608,0.00485507,8.14802e-06
-0.140797,1.72421e-17,2.69809e-06
-0.140797,-0.00485507,3.26374e-06
-0.14808,-0.00242753,1.45552e-07
-0.160217,-0.00485507,2.9992e-07
-0.145652,0.00485507,7.35505e-07
-0.247608,-0.0121377,1.19144e-07
-0.0752536,-0.0291304,2.66669e-06
-0.160217,1.96203e-17,8.13579e-08
-0.376268,-0.0194203,4.35005e-08
-0.252464,-0.0121377,7.60042e-08
-0.0291304,-0.0072826,1.10108e-05
-0.0703985,-0.0291304,2.0087e-06
-0.235471,-0.0072826,2.5541e-07
-0.0169927,-0.0121377,2.96037e-05
-0.34471,-0.00971014,2.26217e-08
-0.123804,-0.0582608,9.01293e-07
-0.126232,-0.0534057,2.14766e-06
-0.121377,-0.0703985,0
-0.223333,-0.0922463,0
-0.133514,-0.072826,0
-0.218478,-0.0995289,0
-0.228188,-0.114094,0
-0.143225,-0.0703985,0
-0.0703985,-0.0412681,2.31911e-07
-0.223333,-0.111667,0
0.0339855,-0.0072826,9.94548e-06
-0.0631159,-0.0509782,6.29381e-07
-0.315579,-0.135942,3.67736e-09
0.00971014,-0.0291304,2.78801e-05
0.00242753,-0.00971014,3.57807e-05
-0.0534057,-0.0582608,3.82727e-07
-0.140797,-0.135942,0
-0.0655434,-0.0898188,0
-0.160217,-0.123804,0
-0.0534057,-0.0898188,5.97565e-08
-0.0825362,-0.0558333,4.7453e-08
-0.131087,-0.131087,0
-0.121377,-0.160217,0
-0.223333,-0.199058,0
-0.211195,-0.203913,0
-0.201485,-0.203913,0
-0.19663,-0.223333,3.90536e-09
-0.199058,-0.235471,0
-0.135942,-0.15779,0
-0.0898188,-0.0509782,1.89275e-07
-0.213623,-0.233043,3.56565e-09
-0.0194203,-0.0291304,1.36662e-06
-0.0752536,-0.104384,1.9115e-08
0.00242753,-0.0825362,4.38929e-07
-0.067971,-0.131087,1.44787e-07
-0.0145652,-0.0412681,0
0.0072826,-0.0825362,8.21247e-07
-0.0509782,-0.126232,0
-0.0412681,-0.172355,0
-0.0946738,-0.0509782,3.66891e-07
-0.036413,-0.165072,0
-0.118949,-0.225761,2.58762e-08
-0.0922463,-0.245181,1.13488e-07
-0.0485507,-0.155362,0
-0.0995289,-0.218478,5.81959e-08
-0.036413,-0.1675,0
-0.138369,-0.310724,1.30599e-07
0.0072826,-0.0825362,3.48886e-07
0.0218478,-0.14808,0
-0.0801086,-0.257319,1.00325e-07
0.0388405,-0.0412681,3.85323e-07
0.0315579,0.0145652,0.000323413
0.0145652,-0.0922463,0
0.0509782,-0.0534057,1.78292e-05
0.0267029,-0.133514,0
-0.162645,-0.072826,0
-0.17721,-0.067971,0
-0.169927,-0.0946738,0
-0.160217,-0.0849637,0
-0.169927,-0.0752536,0
-0.184493,-0.0946738,0
-0.271884,-0.106811,1.50213e-08
-0.257319,-0.116522,3.36387e-08
-0.257319,-0.128659,6.05838e-08
0.0315579,0.0121377,1.08536e-05
-0.0267029,-0.0631159,6.81575e-08
-0.271884,-0.133514,7.52039e-08
-0.349565,-0.155362,1.23867e-07
-0.342282,-0.165072,1.22381e-07
-0.356847,-0.150507,9.16186e-08
-0.361703,-0.17721,1.23578e-07
-0.00971014,-0.0582608,4.72645e-07
-0.0194203,-0.0582608,8.225e-07
-0.0145652,-0.0606884,1.80865e-08
-0.0267029,-0.0606884,4.08626e-07
-0.0922463,-0.0995289,0
-0.0873912,-0.0971014,0
-0.036413,-0.0121377,3.99842e-06
-0.0971014,-0.128659,0
-0.152935,-0.194203,3.22453e-08
0.0267029,-0.0121377,1.91482e-06
-0.174782,-0.160217,3.88185e-08
-0.240326,-0.240326,4.64745e-05
-0.174782,-0.203913,1.34635e-07
-0.0291304,-0.0825362,4.64719e-06
-0.0242753,-0.0776811,3.08643e-06
-0.0194203,-0.131087,0
-0.0315579,-0.0121377,3.72007e-06
-0.0169927,-0.121377,0
-0.0145652,-0.121377,0
-0.0849637,-0.155362,3.41315e-08
-0.121377,-0.267029,3.42069e-07
-0.0558333,-0.216051,8.82291e-08
-0.0218478,-0.126232,0
-0.0631159,-0.199058,9.08308e-08
-0.067971,-0.172355,3.74772e-08
-0.111667,-0.257319,4.71459e-07
-0.106811,-0.284021,4.69456e-07
-0.0971014,-0.301014,5.0308e-07
0.0121377,-0.0218478,2.30615e-07
-0.0267029,-0.0291304,1.81191e-06
0.0242753,-0.0971014,1.05204e-07
0.036413,-0.0873912,0
0.0315579,-0.0825362,3.91098e-07
0.0145652,-0.135942,0
0.0218478,-0.179638,0
0.0267029,-0.174782,0
0.0242753,-0.18692,0
-0.00971014,-0.252464,1.62806e-08
-0.0339855,-0.0315579,9.11377e-07
-0.0194203,-0.347137,7.70184e-08
0.067971,0,1.73021e-07
0.00971014,-0.288877,2.63298e-08
-0.0291304,-0.308297,8.67643e-08
0.067971,-0.135942,0
0.0582608,-0.0873912,0
0.0922463,-0.228188,3.43583e-08
0.0849637,-0.182065,2.08554e-08
0.0703985,-0.133514,0
0.0776811,-0.189348,4.5226e-08
-0.123804,-0.0534057,1.60929e-06
0.0971014,-0.257319,2.67024e-08
0.106811,-0.281594,1.94953e-08
0.114094,-0.286449,2.06599e-08
0.106811,-0.0558333,0
0.118949,-0.32529,0.000195986
0.0946738,-0.072826,6.66301e-09
0.114094,-0.109239,0
0.0339855,-0.0121377,2.11673e-05
0.150507,-0.152935,0
0.169927,-0.201485,2.09026e-09
