dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
0.218478,-0.276739,3.37034e-08
-0.116522,-0.0558333,0
0.0315579,0.0145652,0
0.118949,-0.0436956,1.70588e-05
0.201485,-0.233043,3.93893e-08
0.111667,-0.036413,8.91412e-07
0.228188,-0.264601,0
0.111667,-0.0412681,2.41144e-06
0.189348,-0.101956,0.00665799
0.230616,-0.128659,0.00029708
0.143225,-0.0825362,0.00127956
0.191775,-0.0995289,0.00474114
0.235471,-0.128659,0.000309191
-0.123804,-0.067971,0
0.233043,-0.131087,0.00033361
0.271884,-0.162645,4.2206e-05
0.276739,-0.160217,4.85243e-05
0.310724,-0.18692,4.80591e-08
0.318007,-0.18692,7.14472e-07
0.0995289,-0.0121377,0
0.111667,-0.0072826,0
-0.131087,-0.0752536,0
0.0946738,0,0
0.0898188,0.0242753,0
0.201485,-0.0145652,4.542e-05
0.223333,-0.0315579,3.0143e-05
0.318007,-0.0655434,3.01821e-08
0.330145,-0.0631159,5.13675e-08
0.269456,-0.0485507,7.31348e-06
0.267029,-0.0485507,6.95573e-06
0.0849637,0.0169927,0
0.361703,-0.067971,4.98963e-08
0.106811,0.0242753,0
0.111667,0.0291304,2.86975e-07
0.116522,0.0218478,7.02442e-07
-0.135942,-0.0752536,3.69455e-08
0.19663,0.0339855,4.13436e-08
0.194203,0.0315579,3.99762e-08
0.305869,0.0291304,4.06148e-08
0.211195,0.0315579,3.90419e-08
0.118949,0.0267029,3.47625e-08
-0.211195,-0.0971014,3.05927e-08
0.301014,0.0315579,3.87579e-08
0.0655434,0.0291304,7.22693e-06
0.293732,0.036413,4.9013e-08
0.315579,0.0412681,4.35369e-08
0.388405,0.0436956,7.74831e-06
0.131087,0.0461231,1.23952e-07
0.067971,0.0291304,3.88835e-06
0.131087,0.0534057,0
0.247608,0.0995289,3.63908e-08
0.131087,0.0655434,3.07906e-08
0.322862,0.14808,3.83931e-08
-0.225761,-0.116522,3.85656e-08
0.320434,0.160217,4.71971e-08
0.223333,0.101956,3.54955e-08
0.235471,0.116522,3.94752e-08
0.330145,0.165072,1.4963e-06
0.067971,0.0412681,1.09088e-06
0.0752536,0.104384,2.61624e-08
0.101956,0.0873912,0
0.140797,0.111667,0
0.155362,0.155362,4.13741e-08
0.0898188,0.0752536,0
0.0946738,0.0801086,0
0.14808,0.118949,2.52129e-08
0.162645,0.155362,5.34945e-08
0.220906,0.20634,2.94327e-08
0.288877,0.240326,4.52537e-08
0.296159,0.267029,4.40567e-08
-0.301014,-0.140797,3.15071e-08
0.0485507,0.0655434,2.03178e-07
0.0582608,0.106811,0
0.0631159,0.0971014,0
0.230616,0.218478,5.08441e-08
0.067971,0.106811,0
0.072826,0.101956,4.67306e-08
0.0825362,0.14808,2.81796e-08
-0.313152,-0.15779,3.82652e-08
0.123804,0.194203,3.17153e-08
0.150507,0.269456,4.20785e-08
0.138369,0.298587,3.3947e-08
0.109239,0.203913,3.79807e-08
0.131087,0.242753,3.95457e-08
0.155362,0.284021,4.13794e-08
0.18692,0.332572,2.8277e-08
0.0534057,0.118949,1.44533e-07
0.0388405,0.101956,0
-0.398116,-0.17721,3.19221e-08
0.0412681,0.223333,2.79312e-08
0.0412681,0.067971,0
0.0412681,0.165072,4.73142e-08
0.0388405,0.145652,2.55012e-08
0.0509782,0.271884,3.18094e-08
0.0534057,0.257319,4.76314e-08
0.0461231,0.213623,4.3277e-08
0.0558333,0.310724,3.88964e-08
-0.00971014,0.0849637,0
0.0534057,0.308297,3.92466e-08
0.00971014,0.0898188,0
0.00242753,0.111667,0
0.0582608,0.349565,3.67615e-08
0.0242753,-0.0703985,4.98866e-07
0.0072826,0.138369,2.87826e-08
-0.00242753,0.155362,4.92838e-08
-0.0291304,0.254891,4.93723e-08
-0.0388405,0.259746,4.51644e-08
-0.0315579,0.213623,4.0651e-08
0.0315579,0.0121377,0
-0.0582608,0.301014,4.07043e-08
-0.0631159,0.303442,4.23431e-08
-0.00242753,-0.0145652,0
-0.0509782,0.361703,3.07579e-08
-0.0267029,-0.0242753,1.92216e-08
-0.0194203,0.0655434,0
-0.00971014,0.0655434,0
-0.0922463,0.140797,0
-0.0703985,0.160217,3.25145e-08
-0.140797,0.247608,3.99145e-08
-0.067971,0.179638,2.97369e-08
-0.0752536,0.138369,0
-0.138369,0.228188,3.27048e-08
8.91832e-19,-0.0145652,0
-0.131087,0.262174,3.88978e-08
-0.179638,0.279166,2.85618e-08
-0.00485507,0.0485507,0
-0.072826,0.0582608,0
-0.0631159,0.0631159,0
-0.0873912,0.0995289,2.18485e-08
-0.0946738,0.0922463,1.22733e-08
-0.15779,0.15779,3.95564e-08
-0.213623,0.179638,3.78209e-08
-0.145652,0.128659,2.09626e-08
-0.0849637,-0.0267029,0
-0.138369,0.160217,2.61719e-08
-0.267029,0.213623,3.45342e-08
-0.259746,0.211195,3.91985e-08
-0.189348,0.067971,0
-0.101956,0.0509782,0
-0.0145652,0.0291304,6.4969e-09
-0.106811,0.0606884,0
-0.0946738,0.0315579,0
-0.184493,0.067971,0
-0.211195,0.0873912,3.01095e-08
-0.0825362,-0.0267029,0
-0.201485,0.0801086,4.41836e-09
-0.269456,0.0922463,2.91263e-08
-0.264601,0.0825362,3.39871e-08
-0.271884,0.114094,3.1001e-08
-0.0558333,6.83738e-18,0
-0.0388405,0.00242753,0
-0.0339855,0.00242753,0
-0.298587,0.111667,4.63046e-08
-0.0582608,0.00485507,0
-0.140797,1.72421e-17,0
-0.140797,-0.00485507,0
-0.14808,-0.00242753,0
-0.160217,-0.00485507,0
-0.145652,0.00485507,0
-0.247608,-0.0121377,3.90213e-08
-0.0752536,-0.0291304,0
-0.160217,1.96203e-17,0
-0.376268,-0.0194203,3.70692e-08
-0.252464,-0.0121377,3.39289e-08
-0.0291304,-0.0072826,0
-0.0703985,-0.0291304,0
-0.235471,-0.0072826,4.34765e-08
-0.0169927,-0.0121377,0
-0.34471,-0.00971014,3.924e-08
-0.123804,-0.0582608,0
-0.126232,-0.0534057,0
-0.121377,-0.0703985,0
-0.223333,-0.0922463,0
-0.133514,-0.072826,0
-0.218478,-0.0995289,0
-0.228188,-0.114094,0
-0.143225,-0.0703985,7.30024e-09
-0.0703985,-0.0412681,0
-0.223333,-0.111667,0
0.0339855,-0.0072826,1.1388e-07
-0.0631159,-0.0509782,0
-0.315579,-0.135942,0
0.00971014,-0.0291304,3.21598e-08
0.00242753,-0.00971014,0
-0.0534057,-0.0582608,0
-0.140797,-0.135942,0
-0.0655434,-0.0898188,0
-0.160217,-0.123804,0
-0.0534057,-0.0898188,0
-0.0825362,-0.0558333,0
-0.131087,-0.131087,0
-0.121377,-0.160217,0
-0.223333,-0.199058,0
-0.211195,-0.203913,3.05882e-09
-0.201485,-0.203913,0
-0.19663,-0.223333,0
-0.199058,-0.235471,0
-0.135942,-0.15779,0
-0.0898188,-0.0509782,0
-0.213623,-0.233043,6.98492e-09
-0.0194203,-0.0291304,5.81163e-07
-0.0752536,-0.104384,0
0.00242753,-0.0825362,0
-0.067971,-0.131087,0
-0.0145652,-0.0412681,0
0.0072826,-0.0825362,0
-0.0509782,-0.126232,0
-0.0412681,-0.172355,0
-0.0946738,-0.0509782,0
-0.036413,-0.165072,0
-0.118949,-0.225761,0
-0.0922463,-0.245181,0
-0.0485507,-0.155362,0
-0.0995289,-0.218478,3.62244e-09
-0.036413,-0.1675,0
-0.138369,-0.310724,0
0.0072826,-0.0825362,0
0.0218478,-0.14808,0
-0.0801086,-0.257319,0
0.0388405,-0.0412681,2.67633e-07
0.0315579,0.0145652,0
0.0145652,-0.0922463,0
0.0509782,-0.0534057,0
0.0267029,-0.133514,0
-0.162645,-0.072826,0
-0.17721,-0.067971,0
-0.169927,-0.0946738,0
-0.160217,-0.0849637,0
-0.169927,-0.0752536,0
-0.184493,-0.0946738,0
-0.271884,-0.106811,2.06089e-08
-0.257319,-0.116522,2.92756e-08
-0.257319,-0.128659,3.82741e-08
0.0315579,0.0121377,0
-0.0267029,-0.0631159,0
