dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
0.218478,-0.276739,0
-0.116522,-0.0558333,0
0.0315579,0.0145652,0.00144277
0.118949,-0.0436956,2.55399e-08
0.201485,-0.233043,0
0.111667,-0.036413,0.000128613
0.228188,-0.264601,0.000490535
0.111667,-0.0412681,0.000149305
0.189348,-0.101956,0
0.230616,-0.128659,0
0.143225,-0.0825362,7.22277e-09
0.191775,-0.0995289,0
0.235471,-0.128659,0
-0.123804,-0.067971,0
0.233043,-0.131087,0
0.271884,-0.162645,0
0.276739,-0.160217,0
0.310724,-0.18692,1.45469e-09
0.318007,-0.18692,0
0.0995289,-0.0121377,0.00148216
0.111667,-0.0072826,0.0014044
-0.131087,-0.0752536,0
0.0946738,0,0.00162029
0.0898188,0.0242753,0.00129491
0.201485,-0.0145652,2.58971e-08
0.223333,-0.0315579,4.57077e-09
0.318007,-0.0655434,0
0.330145,-0.0631159,0
0.269456,-0.0485507,1.82644e-09
0.267029,-0.0485507,0
0.0849637,0.0169927,0.00156872
0.361703,-0.067971,2.2974e-09
0.106811,0.0242753,0.000874729
0.111667,0.0291304,0.000245473
0.116522,0.0218478,8.21352e-05
-0.135942,-0.0752536,6.56332e-09
0.19663,0.0339855,4.21793e-07
0.194203,0.0315579,2.42595e-07
0.305869,0.0291304,5.51689e-07
0.211195,0.0315579,3.81512e-08
0.118949,0.0267029,1.79434e-07
-0.211195,-0.0971014,1.35847e-09
0.301014,0.0315579,1.00188e-06
0.0655434,0.0291304,0.00115861
0.293732,0.036413,3.71633e-09
0.315579,0.0412681,6.63233e-08
0.388405,0.0436956,0.00121625
0.131087,0.0461231,1.5416e-08
0.067971,0.0291304,0.00121265
0.131087,0.0534057,0
0.247608,0.0995289,1.26045e-09
0.131087,0.0655434,1.09519e-07
0.322862,0.14808,4.80181e-09
-0.225761,-0.116522,2.56805e-09
0.320434,0.160217,1.40504e-09
0.223333,0.101956,1.05829e-09
0.235471,0.116522,1.17739e-09
0.330145,0.165072,0.000165756
0.067971,0.0412681,0.000206573
0.0752536,0.104384,3.4182e-07
0.101956,0.0873912,0
0.140797,0.111667,0
0.155362,0.155362,1.3996e-09
0.0898188,0.0752536,0
0.0946738,0.0801086,1.26169e-08
0.14808,0.118949,0
0.162645,0.155362,1.42632e-09
0.220906,0.20634,0
0.288877,0.240326,4.22306e-08
0.296159,0.267029,3.50171e-08
-0.301014,-0.140797,5.6005e-09
0.0485507,0.0655434,0.000314974
0.0582608,0.106811,0
0.0631159,0.0971014,0
0.230616,0.218478,4.12624e-09
0.067971,0.106811,0
0.072826,0.101956,7.40342e-09
0.0825362,0.14808,1.3149e-09
-0.313152,-0.15779,2.6721e-09
