dir_X [deg],dir_Y [deg],normalized_mirror_response [1]
0.218478,-0.276739,5.01551e-09
-0.116522,-0.0558333,0
0.0315579,0.0145652,1.28548e-05
0.118949,-0.0436956,0
0.201485,-0.233043,7.23565e-09
0.111667,-0.036413,0
0.228188,-0.264601,5.75851e-06
0.111667,-0.0412681,0
0.189348,-0.101956,0
0.230616,-0.128659,0
0.143225,-0.0825362,0
0.191775,-0.0995289,0
0.235471,-0.128659,0
-0.123804,-0.067971,0
0.233043,-0.131087,0
0.271884,-0.162645,0
0.276739,-0.160217,0
0.310724,-0.18692,5.9786e-09
0.318007,-0.18692,5.4647e-09
0.0995289,-0.0121377,0
0.111667,-0.0072826,0
-0.131087,-0.0752536,0
0.0946738,0,5.34234e-06
0.0898188,0.0242753,2.57882e-05
0.201485,-0.0145652,0
0.223333,-0.0315579,0
0.318007,-0.0655434,0
0.330145,-0.0631159,5.46157e-09
0.269456,-0.0485507,7.50645e-09
0.267029,-0.0485507,1.87661e-09
0.0849637,0.0169927,0.000444906
0.361703,-0.067971,4.72103e-09
0.106811,0.0242753,0
0.111667,0.0291304,0
0.116522,0.0218478,0
-0.135942,-0.0752536,1.6859e-09
0.19663,0.0339855,5.65384e-09
0.194203,0.0315579,1.28255e-08
0.305869,0.0291304,5.45677e-09
0.211195,0.0315579,5.83339e-09
0.118949,0.0267029,8.06161e-09
-0.211195,-0.0971014,1.39579e-09
0.301014,0.0315579,4.06376e-09
0.0655434,0.0291304,0.00471552
0.293732,0.036413,1.27281e-09
0.315579,0.0412681,2.04358e-08
0.388405,0.0436956,0.00268227
0.131087,0.0461231,0
0.067971,0.0291304,0.00469876
0.131087,0.0534057,0
0.247608,0.0995289,5.18028e-09
0.131087,0.0655434,5.71213e-08
0.322862,0.14808,2.55403e-06
-0.225761,-0.116522,5.27719e-09
0.320434,0.160217,2.58953e-08
0.223333,0.101956,4.34943e-09
0.235471,0.116522,1.20973e-09
0.330145,0.165072,0.00442674
0.067971,0.0412681,0.00341078
0.0752536,0.104384,0.000229004
0.101956,0.0873912,0
0.140797,0.111667,0
0.155362,0.155362,8.57241e-09
0.0898188,0.0752536,1.26573e-05
0.0946738,0.0801086,1.64977e-06
0.14808,0.118949,1.85364e-09
0.162645,0.155362,5.86201e-09
0.220906,0.20634,4.47969e-09
0.288877,0.240326,9.05881e-09
0.296159,0.267029,5.31783e-09
-0.301014,-0.140797,1.43859e-09
0.0485507,0.0655434,0.00590796
0.0582608,0.106811,0.00130922
0.0631159,0.0971014,0.000272483
0.230616,0.218478,1.43174e-09
0.067971,0.106811,5.86156e-05
0.072826,0.101956,1.13238e-06
0.0825362,0.14808,1.71774e-07
-0.313152,-0.15779,5.59978e-09
0.123804,0.194203,5.43975e-09
0.150507,0.269456,5.31387e-09
0.138369,0.298587,4.96739e-09
0.109239,0.203913,5.37864e-09
0.131087,0.242753,0
0.155362,0.284021,3.93379e-09
0.18692,0.332572,0
0.0534057,0.118949,0.00193349
0.0388405,0.101956,0.00147706
-0.398116,-0.17721,4.85346e-09
0.0412681,0.223333,2.24001e-08
0.0412681,0.067971,0.00143902
0.0412681,0.165072,5.90034e-07
0.0388405,0.145652,2.31558e-07
0.0509782,0.271884,1.48718e-09
0.0534057,0.257319,6.22481e-09
0.0461231,0.213623,1.56383e-09
0.0558333,0.310724,5.40404e-09
-0.00971014,0.0849637,4.77438e-07
0.0534057,0.308297,4.79961e-09
0.00971014,0.0898188,0
0.00242753,0.111667,4.62961e-07
0.0582608,0.349565,4.01822e-09
0.0242753,-0.0703985,1.0042e-07
0.0072826,0.138369,2.59628e-08
-0.00242753,0.155362,5.79579e-09
-0.0291304,0.254891,5.05854e-09
-0.0388405,0.259746,1.33766e-09
-0.0315579,0.213623,6.06091e-09
